CandidateSLEOP_ID,CandidateSLEOP_UUID,FullName,FirstName,MiddleName,SurName,PoliticalParty,District,"City Council",Locality,Constituency,Ward,"Election Type","Election Year",Profile,CandidatePhoto
335,e8d89776-baaf-48fc-9487-6b1d07e3f2ee,"Sheka Sillah",Sheka,,Sillah,CDP,Bombali,,,"Constituency 32",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
400,4bef231d-1998-4093-9c65-ddc3d850562a,"Kadijah Bangura",Kadijah,,Bangura,ADP,Bombali,,,"Constituency 36",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
421,b22c365a-273e-48d6-b648-b247ca1628de,"Mohamed Osman Ceesay",Mohamed,Osman,Ceesay,PMDC,Kenema,,,,,"District Chairperson",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
437,b9736db9-25be-48fe-8a2f-f3d9a754ec61,"Malikie Jalloh",Malikie,,Jalloh,APC,Kailahun,,,,"Ward 102","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
453,3b7386a9-5beb-49d8-ab1f-cbc8d6e9972a,"Osman Conteh",Osman,,Conteh,IND,Bonthe,,,,,"District Chairperson",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
472,1116fea9-3e2b-4698-b116-19cb86799044,"Sheikh Siddy Sowa",Sheikh,Siddy,Sowa,IND,Pujehun,,,,,"District Chairperson","2012, 2018",,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
501,f271d514-b5ea-4243-992a-5cff283f3301,"Hawa Moriba",Hawa,,Moriba,SLPP,Kailahun,,,,"Ward 8","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png
521,3111cb0b-5dfc-46e9-b662-d30abb142a04,"Swaliho Vandi",Swaliho,,Vandi,CDP,Kenema,"Kenema City",,,,Mayor,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
537,4bf2d3d3-9cef-4cab-b8eb-8181d0fb7a2a,"Layemin Joe Sandi",Layemin,Joe,Sandi,SLPP,Bonthe,"Bonthe Municipal",,,,Mayor,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
566,c6ae51b5-045d-423c-8344-c58fcd474497,"Mariama Lavalay",Mariama,,Lavalay,SLPP,Kailahun,,,,"Ward 13","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png
604,5b60abc8-e197-4bb5-8f6a-997545c1bf03,"Samuel Fomba",Samuel,,Fomba,IND,Kailahun,,,,"Ward 17","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
655,bae99fb5-7824-4fe5-afc2-311c08a2ac1f,"Mohamed Kallon",Mohamed,,Kallon,APC,Kailahun,,,,"Ward 21","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
844,5ccb13d7-ec5f-4e5d-8f3c-317cb78514c5,"Lucy Jibrila",Lucy,,Jibrila,SLPP,Kailahun,,,,"Ward 27","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
877,fa5d7e33-8ff7-4066-9893-379527b4cf1a,"Haja S. Kallon",Haja,S.,Kallon,APC,Kenema,"Kenema City",,,"Ward 30","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png
902,d4c3a448-ab88-4f78-8262-7e2bcd40c512,"Mohamed Sesay",Mohamed,,Sesay,SLPP,Kenema,"Kenema City",,,"Ward 31","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
967,92b66dad-12c5-400a-aaea-f2e7aab48399,"Ibrahim Komeh Fayai",Ibrahim,Komeh,Fayia,APC,Kailahun,,,,"Ward 1","Local Council",2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1044,46e77179-9f7a-4045-8137-9f76068a3a24,"Mariama Farabic",Mariama,,Farabic,UP,,,,,"Ward 3","Local Council",2018,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
1074,8460cc0a-753c-4e63-b2ee-713a2e0f96a7,"Moses Kanu",Moses,,Kanu,SLPP,,,,"Constituency 38",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1091,78152884-7673-4d4d-907d-a62a4311cb69,"Philip Marah Mohamed","Philip Marah",,Mohamed,CDP,Falaba,,,"Constituency 41",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1107,a7255fcc-e7a4-453f-92ea-0559fbf9f07f,"Emmanuel Bangura",Emmanuel,,Bangura,C4C,Koinadugu,,,"Constituency 45",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1209,0a482883-170d-4130-8c34-74aca199587f,"Alimamy Rogers",Alimamy,,Rogers,SLPP,Kenema,,,,"Ward 32","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1230,ec10b5f5-4653-47b6-a8c2-59dfe7ab1f56,"Obenson Margao Ronald",Obenson,Ronald,Margao,C4C,Kenema,"Kenema City",,,,Mayor,"2012, 2018",,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1255,2d7acecc-c4c0-4208-8979-369fac734669,"Omar Koroma",Omar,,Koroma,CDP,Bo,"Bo City",,,,Mayor,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1281,adb324c2-048c-4158-9c9e-e8ff3a899ea7,"Sahr Sonsiama",Sahr,,Sonsiama,ADP,Kono,"Koidu-New Sembehun City",,,,Mayor,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1308,bae3db16-9c76-4d07-bb37-f3af4146729d,"Anthony Davies",Anthony,,Davies,PDP,Kenema,,,,"Ward 34","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1330,06d98685-1c2e-445c-a368-578d92d64f2c,"Mohamed Beretay",Mohamed,,Beretay,NGC,Kenema,,,,,"District Chairperson",2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1367,775e5df8-abc8-403d-bfa3-6e3b379cdf46,"Yabom Sesay",Yabom,,Sesay,APC,Tonkolili,,,,,"District Chairperson",2018,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
1436,eb3dfb46-f4f5-4339-b84c-0f41b575afe9,"Slyvanus Vann-Fannah",Slyvanus,,Vann-Fannah,CDP,Moyamba,,,,,"District Chairperson",2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1463,5fe9308f-bc32-478d-b546-c84a86702da2,"Aloysious Kuyateh",Aloysious,,Kuyateh,C4C,Pujehun,,,,,"District Chairperson",2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1507,dd5267ca-dee8-4a99-b220-c707f8453020,"Isha Kamara",Isha,,Kamara,C4C,Kambia,,,,,"District Chairperson",2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1554,e9beb98e-a289-4c3e-9ead-e27d3f6a3341,"James Amara",James,,Amara,SLPP,Kenema,,,,"Ward 47","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1592,a1603a4c-68cf-4e3d-afb0-679ba00147d5,"Mamie Gamanga",Mamie,,Gamanga,PMDC,Kenema,,,,,"Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1645,7f5d989d-1619-4843-a9ee-b8a91dac44c6,"Mohamed Rogers",Mohamed,,Rogers,SLPP,Kenema,,,,"Ward 53","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
1869,52693e9e-a3f6-49fd-9f95-1ac74cfe7609,"Sorieba A. Turay",Sorieba,A.,Turay,APC,Tonkolili,,,"Constituency 51",,Parliamentary,2018,"He was born on 12th April 1974 in Magburaka, Tonkolili District Northern Region of Sierra Leone. He is an Entrepreneur with an O’Level and A’Level Certificate in Language.With the ideas he has in entrepreneurship, he has been a role model and rendering services to especially youths and women in his constituency in making sure that entrepreneurial skills are impacted in them so that they can be self-reliance. Based on this great achievement, his people called upon him to represent them in the house of Parliament as they are of the view that with him development strides will be achieved by them which will transform their lives. They had no option but to elect him as a Member of Parliament for Constituency 051 under the umbrella of the All Peoples Congress Party in March 2018.
Honourable Alhaji Sorieba Turay is a Member of the energy committee and the lands and environment committee in the house of Parliament.
Honourable Alhaji Sorieba Turay and his people have identified Education, Health and Sanitation as the major Consistuency need and is putting modalities in place so that these challenges would be addressed which can be reflected on the lives of the people in his constituency.",/sites/default/files/2023-04/const.%20051.jpg
2037,fca0762e-b0e7-46c2-a59e-2662a22d3ebf,"Alusine Bash Kamara",Alusine,Bash,Kamara,APC,Karene,,,"Constituency 67",,Parliamentary,2018," In Dibia Chiefdom, Karene district.  He is a teacher by profession and has taught for many years. He holds an Ordinary Diploma certificate in Business Studies and Higher National Diploma in Management.
Honourable Alusine Bash Kamara is a firm believer in the principles and ideology of the All People’s Congress Party (APC) and has been a faithful follower. Due to his dedicated service to the party and his people, he was called by them to contest the March 2018 parliamentary elections. He initially faced a lot of hurdles, but at the end was successful with his bid and won the party symbol. He eventually won the parliamentary seat and was elected a Member of Parliament for constituency 067 in Karene district.
He is a member of the Primary and Secondary Education and Labour and Social Security committees in the House of Parliament.Honourable Alusine Bash Kamara has identified construction of schools, education-WASH facilities, road and bridge construction and maintenance, improved health facilities and the construction of community centers as major felt needs in his constituency. He is working tirelessly to ensure that the needs of the people of constituency 067 are met. ",/sites/default/files/2023-04/HON%20ALUSINE%20BASH%20KAMARA%20CONST%20067%20KARENE%20DISTRICT.jpeg
2055,d4b07d59-1b4a-4d6d-9691-f6eab97e052c,"Tamba B. Sesay",Tamba,B.,Sesay,UDM,Kono,,,,"Ward 62","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2072,6f0da4e8-7d84-478d-8d51-53badab59062,"Sahr Patrick Allieu",Sahr,Patrick,Allieu,SLPP,Kono,,,,"Ward 63","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2152,22ad4880-ef39-4a58-860c-22b92664326f,"Abubakarr Fofanah",Abubakarr,,Fofanah,APC,"Western Rural",,,"Constituency 107",,Parliamentary,2018,"Honourable Abubakarr Fofanah was born on 14th August 1977 in Newton/Koya Western Area Rural. He is a Lecturer and a Masters holder in Public Administration (MPA), Bachelor of Science (Hons) and Teachers Certificate.
Honourable Abubakarr Fofanah is someone that is passionate about issues affecting his people especially youths, women and children which made him to be interested in politics so that he will be able to address them. He decided to take the challenge and contested for the Member of Parliament position in 2018 for Constituency 107 Western Area District, Western Area Rural under the canopy of the All People’s Congress Party (APC). He was able to undergo all the challenges he faced and at the end succeeded in becoming the Member of Parliament for Constituency 107 in the house of Parliament.
Honourable Abubakarr Fofanah was therefore appointed Member of seven committees in the house of Parliament; the health and sanitation committee, trade and industry committee, information committee lands and environment committee, sports committee, NaCSA/NGO’s committee and ethics committee.
The people of Constituency 107 together with honourable Abubakarr Fofanah has identified Good Roads, electricity supply, Safe drinking water, agriculture, school materials and community center as felt needs in their constituency. All these problems identified are issues honourable Abubakarr Fofanah want to address through legislative and oversight processes.",/sites/default/files/2023-05/HON%20ABU%20BAKARR%20FOFANAH%20%20CONST%20107%20WESTERS%20RURAL%20AREA%20ID%20NO%2C.jpeg
2168,3a6b30c1-bdc7-4117-b93c-2a5b5421cd83,"Faith Samura",Faith,,Samura,APC,"Western Urban",,,"Constituency 117",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
2184,4440976e-1d4e-4acc-8a43-db3609006f29,"Charlie Bio",Charlie,,Bio,SLPP,"Western Urban",,,"Constituency 126",,Parliamentary,2018,,/sites/default/files/2023-05/charlie-bio-slpp.jpg
2200,dbd1344a-5db1-41f6-846a-60d771d74909,"Ibrahim Kabba",Ibrahim,,Kabba,NGC,"Western Rural",,,"Constituency 110",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2216,f4d25372-7670-4485-9fc7-01dc89d8f390,"Mohamed Jalloh",Mohamed,,Jalloh,NDA,"Western Urban",,,"Constituency 119",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2232,fd6f1f0a-82f4-471a-962d-920a297050bf,"Mohamed Jalloh",Mohamed,,Jalloh,ADP,"Western Rural",,,"Constituency 111",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2249,262ce23b-b9f3-4c29-b85d-d573e8ed3591,"Mohamed Jalloh",Mohamed,,Jalloh,NGC,"Western Urban",,,"Constituency 119",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2267,1b81413a-fbc9-4f81-9402-16a362edf71c,"Francis Korta",Francis,,Korta,C4C,"Western Rural",,,"Constituency 108",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2283,c7da3f21-0348-4828-8fdd-32e31166ef21,"Abdulai Kamara",Abdulai,,Kamara,ADP,"Western Rural",,,"Constituency 107",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2299,4512c97e-5571-400c-ab63-26316ea5a270,"Isaac Williams",Isaac,,Williams,CDP,"Western Urban",,,"Constituency 131",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2315,ced1ca1f-14ad-4034-b3d4-3cf5d4831b19,"Isatu Sesay",Isatu,,Sesay,CDP,"Western Urban",,,"Constituency 120",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
2409,8d46700f-f272-444d-9de7-a96bfc1497e7,"Abdul Latiff Sesay",Abdul,Latiff,Sesay,APC,"Port Loko",,,"Constituency 75",,Parliamentary,2018,"Born on 20th April 1987 in Port Loko district, Honourable Abdul Latiff Sesay is a Sales and Marketing Professional with a BSc (Hons) in Financial Services and Masters in Public Administration.
Honourable Abdul Latiff Sesay was called upon by the people of Constituency 075 Portloko district to represent them in the House of Parliament. Responding to the call of his people, he threw in his bid and successfully obtained his party symbol. He contested the March 2018 elections and won the parliamentary seat for Constituency 075 in Portloko district under the All Peoples Congress Party (APC). He is representing his people now in the House of Parliament, with a deep commitment to meaningfully contribute to ameliorate the challenges of his people.
He is the Deputy Chairman of the Planning and Economic Development committee and member of the Information and Communications, Inter Parliamentary Union, Population Development, Youth Affairs, Internal Affairs and Lands and Environment committees in the House of Parliament.
The following felt needs have been identified by Honourable Abdul Latif Sesay, following engagement with his people: youth employment, pipe borne water supply, construction of school, health and entertainment facilities. Other major needs are related to construction of bridges, skills training centre and Volley Ball and Basketball facilities. Addressing these challenges remain paramount to him and therefore making the required effort through consultation with other state actors to respond to them. ",/sites/default/files/2023-04/HON%20ABDUL%20LATIF%20SESAY%20CONST%20075%20PORT%20LOKO%20DISTRICT%20ID%20NO%2C.JPG.png
2440,362d0fc4-0605-448a-8c73-44d1a44b96f2,"Tamba Borbor-Sawyer",Tamba,,Borbor-Sawyer,APC,Kailahun,,,"Constituency 1",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2582,2ecc368b-6ece-4470-b52e-bce2298e5a8e,"Jayah Swaray",Jayah,,Swaray,IND,Pujehun,,,"Constituency 99",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2641,47d59ceb-16b1-43a1-8a84-a86279952a9f,"Abdulai Papa Kargbo",Abdulai,Papa,Kargbo,APC,Tonkolili,,,"Constituency 47",,Parliamentary,2018,"Born on 24th August 1977 in Ronietta  Yoni
Tonkolili District Northern Region of Sierra Leone. He is a Journalist and a Politician with a Bachelor of Art Degree.
Honourable Abdulai Papa Kargbo believes in the ideology of the All People’s Congress Party (APC) and by the call from his people to represent them in the house of Parliament he decided to compete under the All People’s Congress Party. He was voted for and won the parliamentary seat for Constituency 047 Tonkolili District Northern Region of Sierra Leone.
Being a journalist and with verse experience in journalism, he has provided information that is vital for the Sierra Leonean populace. Base on this he was elected   Member of the information committee and NaCSA/NGOs committee in the house of Parliament.
As a journalist, he has always been in close contact with his people and through that he was able to identify issues affecting them which are quality education and youth empowerment. He is part of the legislative and oversight processes in making sure that these issues are address in the best interest of his people.",/sites/default/files/2023-05/abdulai-papa-kargbo-apc.jpg
2669,c9ee1872-9d05-42cf-8a17-697f711b9450,"Mohamed Tholley",Mohamed,,Tholley,C4C,Tonkolili,,,"Constituency 49",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2752,e9f86727-5743-4d63-8bf5-26fbc718a83f,"Abu Thoronka",Abu,,Thoronka,SLPP,Tonkolili,,,"Constituency 52",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2803,0a016fc3-3875-465c-9040-7b9cac242a40,"Musa mansaray",Musa,,Manasary,NGC,Karene,,,"Constituency 63",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2911,28f82d84-df26-420f-bf81-700c80b89777,"Paul Bangura",Paul,,Bangura,CDP,Tonkolili,,,"Constituency 55",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2934,7df7d89c-1868-402a-819f-0ddd91eef3ab,"Abdul Turay",Abdul,,Turay,SLPP,Kambia,,,"Constituency 58",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2973,cd697a92-06e3-49fb-b2d5-bd42dbaf72b5,"Isha Kargbo",Isha,,Kargbo,NGC,"Port Loko",,,"Constituency 68",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
3006,b78bc8a3-9cd8-4dfc-9908-c065382e3bab,"Abubakarr Dumbuya",Abubakarr,,Dumbuya,C4C,"Port Loko",,,"Constituency 70",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3023,24a95da7-3c5e-43a3-8186-1d65f0ebf027,"Ibrahim Koroma",Ibrahim,,Koroma,NGC,"Port Loko",,,"Constituency 73",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3041,418f113c-3437-4ac1-a004-d54bea8c3bf2,"Mohamed Kassibo",Mohamed,,Kassibo,C4C,Moyamba,,,"Constituency 97",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3098,79b52c54-2426-4392-b3cf-6cf96e53eade,"Mohamed An Kamara",Mohamed,An,Kamara,PMDC,Bo,,,"Constituency 67",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3128,4adfea6b-e9af-43f8-86f5-40281cff7e96,"Alimamy Turay",Alimamy,,Turay,NGC,"Port Loko",,,"Constituency 74",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3151,0d84c875-ea93-49fb-9bbf-d3abcea3e28f,"Mohamed Kamara",Mohamed,,Kamara,SLPP,"Port Loko",,,"Constituency 76",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3171,1e2b4397-7d5d-483b-9d8f-e9b77f1437e5,"Segepoh Solomon Thomas",Segepoh,Solomon,Thomas,SLPP,Bonthe,,,"Constituency 89",,Parliamentary,2018,"Born on 14th May1976 in Bo Southern Region of Sierra Leone. He is a Lawyer and a holder of Postgraduate Diploma in Education, Bachelor of Art at the University of Sierra Leone, LLB (Hons.) and BL at the Sierra Leone Law School.
He believes in the principles and ideology of the Sierra Leone People’s Party (SLPP) and for this reason became interested in politics. He contested for the Member of Parliament role in constituency 089 Bonthe District Southern Region of Sierra Leone in 2012 and remarkably won the seat. Serving in that capacity for five years, he was able to constructively deliberate on issues that he believed are of national interest and can help bring positive change on the lives of his people. His people were pleased with his performance in the house of Parliament which led them to call upon him again to represent them in the house of Parliament.   He was faced with so many challenges from members of other political parties but at the end was able to stand the test of time and Victorious became a member of Sierra LeoneParliament in the March 2018 elections.
As a sound and eloquent lawyer, he has been able to analyseissues thoroughly that led the Members of Parliament elect him as the Deputy Speaker of the house of Parliament. Honourable Solomon Segepoh Thomas is the Chairman for the Public Account Committee in Parliament and a Member of the Appointment Committee.
He always advocate on issues affecting his people such as good health Care, Employment opportunities especially for youths, Education, Agriculture and Infrastructural development. He is involved in the legislative and oversight functions to ensure that effective and efficient mobilization of resources are done to change the standard of living of people living in his constituency.
 
Mobile Contact:  +232 - 78 - 310650",/sites/default/files/2023-05/segepoh-solomon-thomas-slpp_0.png
3193,a6a037a9-4fad-4696-9bc1-b76755099d19,"Abdul Karim Kamara",Abdul,Karim,Kamara,RUFP,Bombali,,,"Constituency 28",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3214,9ed50bc5-4562-41d9-afa2-81d0090717f1,"Abu Bakarr Kargbo","Abu Bakarr",,Kargbo,SLPP,Bombali,,,"Constituency 30",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3271,983fd05a-5ee2-4455-8906-2299dfbef981,"Kenneh Conteh",Kenneth,,Conteh,PMDC,Bombali,,,"Constituency 34",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3368,e7c4e458-7a26-4cbf-b07e-a0d53bed751c,"Tamba Francis Foryoh",Tamba,Francis,Foryoh,APC,Kono,,,,"Ward 64","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3412,709e57a3-ded1-4d31-a045-6a2530352c7f,"Sam Franklyn Gibson",Sam,Franklyn,Gibson,APC,"Western Urban","Freetown City",,,,Mayor,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3464,5429f0e5-42a4-4036-840a-62db9949071f,"Abass Kamara",Abass,,Kamara,NPD,Kambia,,,"Constituency 61",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3496,40499e99-3be2-44ef-80a1-f01896771515,"Peter Kamara",Peter,,Kamara,PDP,Karene,,,"Constituency 62",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3545,8aa69f02-622b-4e75-881f-7369989b979f,"Sahr Steven Aruna",Sahr,Steven,Aruna,SLPP,Kono,,,,"Ward 81","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3613,6a4916de-41e1-4594-bf9f-6f592f4b58b3,"Mafinda Sosoka",Mafinda,,Sosoka,SLPP,Kono,,,,"Ward 86","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
3665,09c9b3b1-d994-4592-9f9f-10290f42c6d3,"Unfa Foday Fofanah",Unfa,Foday,Fofanah,APC,Kenema,,,"Constituency 11",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3719,300e8ac7-e476-4878-9f0e-12996bebea62,"Abdul Turay",Abdul,,Turay,RUFP,Kambia,,,"Constituency 37",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3766,f6669d2a-6cc0-4671-9c06-84a629fc1ca2,"Sheku T. Kamara",Sheku,T,Kamara,PDP,Kambia,,,"Constituency 38",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3802,cc93fcbe-5743-4a1b-9509-7f60fa2d1f23,"Osman Conteh",Osman,,Conteh,SLPP,Kambia,,,"Constituency 39",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3835,37cc3423-adb1-4957-9732-fd0c7cbf15d0,"Mary Kamara",Mary,,Kamara,APC,"Western Urban",,,,"Ward 346","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
3868,88754332-6d6a-4f55-9895-eb6090941e27,"Musa T. Bangura",Musa,T,Bangura,PDP,Kambia,,,"Constituency 42",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3899,b85bc108-384f-437e-8e10-c4881d5a510d,"Mohamed Kallon",Mohamed,,Kallon,RUFP,Koinadugu,,,"Constituency 43",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3934,514a60e0-ed58-4119-8af2-9c4ad5ba3f73,"Segepoh Solomon Thomas",Segepoh,Solomon,Thomas,SLPP,Bonthe,,,"Constituency 78",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3972,b78e2334-5602-47cd-957b-a9b6209ed591,"George Sellu",George,,Sellu,APC,Kenema,,,"Constituency 18",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4011,7004b031-92af-40c0-b7bc-042da52fdbee,"Wangaid Abu Bakarr Jenkins",Wangaid,"Abu Bakarr",Jenkins,PLP,Kenema,,,"Constituency 19",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4048,25bce4c5-731f-49a8-982c-2b9553a0c7ee,"Mani Fasuluku",Mani,,Fasuluku,PMDC,Kenema,,,"Constituency 20",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4101,a98d3d44-8438-4315-a17a-81e08349f758,"Sahr Njama Fasuluku",Sahr,Njama,Fasuluku,SLPP,Kono,,,"Constituency 23",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4133,362566fd-32d7-462e-a218-de2b340b4850,"Yakuba Kallay",Yakuba,,Kallay,SLPP,Koinadugu,,,"Constituency 47",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4167,17e3294b-777e-4d2e-8aff-f3a31a7f5aad,"Emmanuel Gbessekewa",Emmanuel,,Gbessekewa,RUFP,Kono,,,"Constituency 25",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4201,440bd43a-7b2c-4a74-9037-bb661da0dd19,"Isha Bangura",Isha,,Bangura,APC,"Western Urban",,,,"Ward 362","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
4234,e7557dc6-cee1-4f49-b7c7-b4fd5fed2fcb,"Ayo Bangura",Ayo,,Bangura,APC,"Western Urban",,,,"Ward 367","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4266,717b91fe-ccae-4976-a466-b5462baae100,"Osman Dumbuya",Osman,,Dumbuya,SLPP,"Port Loko",,,"Constituency 56",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4295,373287c7-2140-416a-98f6-9fb13147e7e6,"Saa Mackaimakoe Famanda",Saa,Mackaimakoe,Famanda,NDA,"Western Rural",,,"Constituency 95",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4332,06c1c88a-7bdb-49cb-9296-3c586f99d919,"Mohamed Kamara",Mohamed,,Kamara,APC,Tonkolili,,,"Constituency 60",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
